scenario,ev_background_load_mbps,seed,traffic_class,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,pdr,mean_delay_ms,delay_p95_ms,deadline_violation_rate,deadline_penalized_mean_ms,throughput_mbps
baseline,10.0,33,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2983,2594,389,3233572,2811896,0.869594,143.445,191.25,1,126.043,0.747009
baseline,10.0,33,TOTAL,-1,AGGREGATE,0,0,0,3785,3301,484,4008328,3490220,0.872127,138.754,179.166,0.860238,128.379,0.855824
baseline,10.0,34,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,208,0,78624,78624,1,5.36445,8.75,0,5.36445,0.0314912
baseline,10.0,34,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.85349,8.25,0,4.85349,0.093266
baseline,10.0,34,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.42476,8.75,0,5.42476,10.233
baseline,10.0,34,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2986,2986,0,3236824,3236824,1,5.64254,8.75,0.0120563,5.64254,0.863166
baseline,10.0,34,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4013848,4013848,1,5.50251,8.67093,0.00948867,5.50251,0.987923
baseline,10.0,35,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,202,202,0,76356,76356,1,5.47901,9.25,0,5.47901,0.0306834
baseline,10.0,35,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.96507,8.25,0,4.96507,0.0932699
baseline,10.0,35,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.41504,8.75,0,5.41504,10.2326
baseline,10.0,35,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3015,3015,0,3268260,3268260,1,5.60024,8.75,0.00961857,5.60024,0.871505
baseline,10.0,35,TOTAL,-1,AGGREGATE,0,0,0,3817,3817,0,4043016,4043016,1,5.49399,8.69786,0.00759759,5.49399,0.995458
baseline,10.0,36,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,201,201,0,75978,75978,1,5.37918,9.25,0,5.37918,0.0305139
baseline,10.0,36,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.1034,8.25,0,5.1034,0.0932699
baseline,10.0,36,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.44745,8.75,0,5.44745,10.2327
baseline,10.0,36,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,5.63599,9.25,0.009003,5.63599,0.866765
baseline,10.0,36,TOTAL,-1,AGGREGATE,0,0,0,3800,3800,0,4025294,4025294,1,5.53832,9.09211,0.00710526,5.53832,0.990548
baseline,10.0,37,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,196,196,0,74088,74088,1,5.15622,9.25,0,5.15622,0.0297064
baseline,10.0,37,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.34251,8.25,0,5.34251,0.0932629
baseline,10.0,37,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.44796,8.75,0,5.44796,10.2326
baseline,10.0,37,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2980,2980,0,3230320,3230320,1,5.70329,9.25,0.0137584,5.70329,0.86146
baseline,10.0,37,TOTAL,-1,AGGREGATE,0,0,0,3776,3776,0,4002808,4002808,1,5.61757,9.0911,0.0108581,5.61757,0.984429
baseline,10.0,38,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,218,218,0,82404,82404,1,5.05679,8.75,0,5.05679,0.0330135
baseline,10.0,38,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.11513,8.25,0,5.11513,0.0932699
baseline,10.0,38,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.41648,8.75,0,5.41648,10.2321
baseline,10.0,38,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3008,3008,0,3260672,3260672,1,5.64715,8.75,0.0113032,5.64715,0.869598
baseline,10.0,38,TOTAL,-1,AGGREGATE,0,0,0,3826,3826,0,4041476,4041476,1,5.53008,8.67159,0.00888657,5.53008,0.995881
baseline,10.0,39,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,214,0,80892,80892,1,5.40019,8.25,0,5.40019,0.0324728
baseline,10.0,39,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.0468,8.25,0,5.0468,0.0932683
baseline,10.0,39,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.45595,8.75,0,5.45595,10.2325
baseline,10.0,39,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2994,2994,0,3245496,3245496,1,5.62786,8.75,0.01002,5.62786,0.865377
baseline,10.0,39,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4024788,4024788,1,5.52352,8.64312,0.00787815,5.52352,0.991118
baseline,10.0,40,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,193,193,0,72954,72954,1,5.12569,8.75,0,5.12569,0.0292136
baseline,10.0,40,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.22842,8.25,0,5.22842,0.0932707
baseline,10.0,40,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.44694,8.75,0,5.44694,10.2321
baseline,10.0,40,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3014,3014,0,3267176,3267176,1,5.66484,8.75,0.013935,5.66484,0.871361
baseline,10.0,40,TOTAL,-1,AGGREGATE,0,0,0,3807,3807,0,4038530,4038530,1,5.56872,8.6712,0.0110323,5.56872,0.993846
baseline,10.0,41,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,5.37922,8.75,0,5.37922,0.0304408
baseline,10.0,41,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.15594,8.25,0,5.15594,0.0932629
baseline,10.0,41,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.43201,8.75,0,5.43201,10.2321
baseline,10.0,41,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3020,3020,0,3273680,3273680,1,5.64265,8.75,0.00960265,5.64265,0.872979
baseline,10.0,41,TOTAL,-1,AGGREGATE,0,0,0,3820,3820,0,4047680,4047680,1,5.55241,8.67147,0.00759162,5.55241,0.996683
baseline,10.0,42,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,201,201,0,75978,75978,1,5.15975,8.75,0,5.15975,0.0304444
baseline,10.0,42,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.23181,8.25,0,5.23181,0.0932629
baseline,10.0,42,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.44013,8.75,0,5.44013,10.2326
baseline,10.0,42,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2993,2993,0,3244412,3244412,1,5.62405,9.25,0.0100234,5.62405,0.86503
baseline,10.0,42,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4018790,4018790,1,5.53742,9.06537,0.00790722,5.53742,0.988738
baseline,10.0,43,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,186,186,0,70308,70308,1,5.23706,8.25,0,5.23706,0.0281203
baseline,10.0,43,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.06607,8.25,0,5.06607,0.0932645
baseline,10.0,43,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.43471,8.75,0,5.43471,10.2325
baseline,10.0,43,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,5.66435,9.25,0.0133378,5.66435,0.866952
baseline,10.0,43,TOTAL,-1,AGGREGATE,0,0,0,3785,3785,0,4019624,4019624,1,5.54851,9.04234,0.010568,5.54851,0.988337
baseline,10.0,44,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,5.18936,8.25,0,5.18936,0.030318
baseline,10.0,44,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.9577,8.25,0,4.9577,0.093266
baseline,10.0,44,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.3916,8.75,0,5.3916,10.2321
baseline,10.0,44,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3003,3003,0,3255252,3255252,1,5.57212,8.75,0.00832501,5.57212,0.867892
baseline,10.0,44,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4029252,4029252,1,5.45506,8.64482,0.00657376,5.45506,0.991476
baseline,10.0,45,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,203,0,76734,76734,1,5.15275,8.75,0,5.15275,0.0307219
baseline,10.0,45,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.03845,8.25,0,5.03845,0.0932707
baseline,10.0,45,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.42967,8.75,0,5.42967,10.2321
baseline,10.0,45,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2999,0,3250916,3250916,1,5.68706,8.75,0.00966989,5.68706,0.866967
baseline,10.0,45,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4026050,4026050,1,5.55617,8.67109,0.00762756,5.55617,0.990959
baseline,10.0,46,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,5.42112,8.75,0,5.42112,0.0303339
baseline,10.0,46,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.03922,8.25,0,5.03922,0.0932683
baseline,10.0,46,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.4248,8.75,0,5.4248,10.2321
baseline,10.0,46,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3004,3004,0,3256336,3256336,1,5.60927,8.75,0.0113182,5.60927,0.868325
baseline,10.0,46,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4030336,4030336,1,5.50947,8.67114,0.00893796,5.50947,0.991928
baseline,10.0,47,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,5.32425,8.75,0,5.32425,0.0298385
baseline,10.0,47,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.13189,8.25,0,5.13189,0.0932707
baseline,10.0,47,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.4372,8.75,0,5.4372,10.233
baseline,10.0,47,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3006,3006,0,3258504,3258504,1,5.60516,8.75,0.0113107,5.60516,0.869034
baseline,10.0,47,TOTAL,-1,AGGREGATE,0,0,0,3803,3803,0,4031370,4031370,1,5.51594,8.67111,0.00894031,5.51594,0.992143
baseline,10.0,48,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,5.31486,8.25,0,5.31486,0.0298355
baseline,10.0,48,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.03506,8.25,0,5.03506,0.0932707
baseline,10.0,48,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.44371,8.75,0,5.44371,10.2331
baseline,10.0,48,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2997,2997,0,3248748,3248748,1,5.61712,8.75,0.014014,5.61712,0.866302
baseline,10.0,48,TOTAL,-1,AGGREGATE,0,0,0,3794,3794,0,4021614,4021614,1,5.50937,8.64497,0.0110701,5.50937,0.989408
baseline,10.0,49,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,193,193,0,72954,72954,1,5.41656,8.75,0,5.41656,0.0293843
baseline,10.0,49,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.05004,8.25,0,5.05004,0.0932683
baseline,10.0,49,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,62500,0,76750000,76750000,1,5.43261,8.75,0,5.43261,10.2326
baseline,10.0,49,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3011,3011,0,3263924,3263924,1,5.64103,9.25,0.011624,5.64103,0.870276
baseline,10.0,49,TOTAL,-1,AGGREGATE,0,0,0,3804,3804,0,4035278,4035278,1,5.53643,9.0669,0.00920084,5.53643,0.992929
baseline,10.0,50,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,191,12,76734,72198,0.940887,132.388,188.75,0.990148,127.518,0.0287118
baseline,10.0,50,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,552,48,698400,642528,0.92,118.928,186.75,0.0716667,133.414,0.0856488
baseline,10.0,50,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,62500,57325,5175,76750000,70395100,0.9172,130.709,188.75,0,119.886,9.36804
baseline,10.0,50,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,2737,268,3257420,2966908,0.910815,133.31,190.25,0.998003,122.313,0.787106
baseline,10.0,50,TOTAL,-1,AGGREGATE,0,0,0,3808,3480,328,4032554,3681634,0.913866,130.978,189.613,0.851628,124.339,0.901467
baseline,15.0,1,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,215,0,81270,81270,1,4.99046,8.25,0,4.99046,0.0325055
baseline,15.0,1,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.12402,8.25,0,5.12402,0.0932683
baseline,15.0,1,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.05799,7.75,0,5.05799,15.3479
baseline,15.0,1,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2982,2982,0,3232488,3232488,1,5.26834,8.25,0.0073776,5.26834,0.862009
baseline,15.0,1,TOTAL,-1,AGGREGATE,0,0,0,3797,3797,0,4012158,4012158,1,5.2298,8.25,0.00579405,5.2298,0.987783
baseline,15.0,2,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,189,189,0,71442,71442,1,5.09294,7.75,0,5.09294,0.0286469
baseline,15.0,2,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.12834,8.25,0,5.12834,0.0932707
baseline,15.0,2,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.12866,8.25,0,5.12866,15.3492
baseline,15.0,2,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2981,2981,0,3231404,3231404,1,5.31638,8.25,0.00469641,5.31638,0.861648
baseline,15.0,2,TOTAL,-1,AGGREGATE,0,0,0,3770,3770,0,4001246,4001246,1,5.27525,8.22493,0.00371353,5.27525,0.983566
baseline,15.0,3,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,210,210,0,79380,79380,1,4.81523,7.25,0,4.81523,0.0318962
baseline,15.0,3,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.99153,8.25,0,4.99153,0.0932683
baseline,15.0,3,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.08543,7.75,0,5.08543,15.3484
baseline,15.0,3,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,2998,0,3249832,3249832,1,5.26182,8.25,0.00567045,5.26182,0.866591
baseline,15.0,3,TOTAL,-1,AGGREGATE,0,0,0,3808,3808,0,4027612,4027612,1,5.1946,8.19485,0.00446429,5.1946,0.991756
baseline,15.0,4,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,209,0,79002,79002,1,5.17697,7.75,0,5.17697,0.0317284
baseline,15.0,4,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.95255,8.25,0,4.95255,0.0932676
baseline,15.0,4,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.13855,8.25,0,5.13855,15.3484
baseline,15.0,4,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3012,3012,0,3265008,3265008,1,5.27517,8.25,0.00498008,5.27517,0.87071
baseline,15.0,4,TOTAL,-1,AGGREGATE,0,0,0,3821,3821,0,4042410,4042410,1,5.21914,8.22265,0.00392567,5.21914,0.995706
baseline,15.0,5,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,196,196,0,74088,74088,1,5.08415,8.25,0,5.08415,0.0296774
baseline,15.0,5,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.18836,8.25,0,5.18836,0.093266
baseline,15.0,5,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.15233,8.25,0,5.15233,15.3484
baseline,15.0,5,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.32317,8.25,0.0063609,5.32317,0.863411
baseline,15.0,5,TOTAL,-1,AGGREGATE,0,0,0,3783,3783,0,4010396,4010396,1,5.2894,8.25,0.00502247,5.2894,0.986355
baseline,15.0,6,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,197,0,74466,74466,1,5.05948,8.75,0,5.05948,0.0298169
baseline,15.0,6,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.39578,8.25,0,5.39578,0.0932683
baseline,15.0,6,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.14622,8.25,0,5.14622,15.3487
baseline,15.0,6,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2994,2994,0,3245496,3245496,1,5.34985,8.75,0.00835003,5.34985,0.86542
baseline,15.0,6,TOTAL,-1,AGGREGATE,0,0,0,3791,3791,0,4018362,4018362,1,5.34203,8.67087,0.00659457,5.34203,0.988506
baseline,15.0,7,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,208,0,78624,78624,1,4.97809,7.75,0,4.97809,0.0314715
baseline,15.0,7,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.16835,8.25,0,5.16835,0.0932707
baseline,15.0,7,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.14695,8.25,0,5.14695,15.3492
baseline,15.0,7,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2984,2984,0,3234656,3234656,1,5.30728,8.25,0.00569705,5.30728,0.862429
baseline,15.0,7,TOTAL,-1,AGGREGATE,0,0,0,3792,3792,0,4011680,4011680,1,5.26724,8.22257,0.00448312,5.26724,0.987171
baseline,15.0,8,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,200,0,75600,75600,1,4.95892,8.25,0,4.95892,0.0302429
baseline,15.0,8,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.15248,8.25,0,5.15248,0.0932683
baseline,15.0,8,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.1446,8.25,0,5.1446,15.3492
baseline,15.0,8,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2990,2990,0,3241160,3241160,1,5.33216,8.25,0.00501672,5.33216,0.864135
baseline,15.0,8,TOTAL,-1,AGGREGATE,0,0,0,3790,3790,0,4015160,4015160,1,5.28402,8.25,0.00395778,5.28402,0.987646
baseline,15.0,9,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,209,0,79002,79002,1,4.69138,7.75,0,4.69138,0.0317651
baseline,15.0,9,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.92466,7.25,0,4.92466,0.0932699
baseline,15.0,9,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,4.99667,7.75,0,4.99667,15.3492
baseline,15.0,9,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,2998,0,3249832,3249832,1,5.17806,7.75,0.003002,5.17806,0.866663
baseline,15.0,9,TOTAL,-1,AGGREGATE,0,0,0,3807,3807,0,4027234,4027234,1,5.1114,7.6712,0.00236407,5.1114,0.991698
baseline,15.0,10,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,214,0,80892,80892,1,5.1737,8.25,0,5.1737,0.0324427
baseline,15.0,10,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.25918,8.25,0,5.25918,0.093266
baseline,15.0,10,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.12463,8.25,0,5.12463,15.3487
baseline,15.0,10,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,3005,0,3257420,3257420,1,5.3003,8.25,0.00565724,5.3003,0.868701
baseline,15.0,10,TOTAL,-1,AGGREGATE,0,0,0,3819,3819,0,4036712,4036712,1,5.28674,8.25,0.00445143,5.28674,0.99441
baseline,15.0,11,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,191,191,0,72198,72198,1,5.02896,8.75,0,5.02896,0.0289718
baseline,15.0,11,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.08248,8.25,0,5.08248,0.0932683
baseline,15.0,11,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.11282,8.25,0,5.11282,15.3495
baseline,15.0,11,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2989,2989,0,3240076,3240076,1,5.31884,8.25,0.00802944,5.31884,0.863961
baseline,15.0,11,TOTAL,-1,AGGREGATE,0,0,0,3780,3780,0,4010674,4010674,1,5.26668,8.27526,0.00634921,5.26668,0.986201
baseline,15.0,12,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,215,0,81270,81270,1,5.01173,7.75,0,5.01173,0.0327255
baseline,15.0,12,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.33164,8.25,0,5.33164,0.093266
baseline,15.0,12,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.13039,8.25,0,5.13039,15.3492
baseline,15.0,12,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.31118,8.25,0.00535655,5.31118,0.863383
baseline,15.0,12,TOTAL,-1,AGGREGATE,0,0,0,3802,3802,0,4017578,4017578,1,5.29747,8.22173,0.00420831,5.29747,0.989374
baseline,15.0,13,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,214,0,80892,80892,1,5.03747,8.25,0,5.03747,0.0325717
baseline,15.0,13,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,4.99412,8.25,0,4.99412,0.0932699
baseline,15.0,13,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.14581,8.25,0,5.14581,15.3484
baseline,15.0,13,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3013,3013,0,3266092,3266092,1,5.35976,8.25,0.00597411,5.35976,0.871058
baseline,15.0,13,TOTAL,-1,AGGREGATE,0,0,0,3827,3827,0,4045384,4045384,1,5.28441,8.25,0.00470342,5.28441,0.996899
baseline,15.0,14,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,207,207,0,78246,78246,1,5.66277,6.75,0.00483092,5.66277,0.0313673
baseline,15.0,14,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.72445,6.25,0,5.72445,0.093266
baseline,15.0,14,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93735,15,115125000,115106580,0.99984,5.77035,6.75,0,5.76942,15.3464
baseline,15.0,14,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3002,3002,0,3254168,3254168,1,5.49593,6.75,0,5.49593,0.868037
baseline,15.0,14,TOTAL,-1,AGGREGATE,0,0,0,3809,3809,0,4030814,4030814,1,5.54099,6.67124,0.000262536,5.54099,0.99267
baseline,15.0,15,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,194,194,0,73332,73332,1,4.95376,8.75,0,4.95376,0.0293283
baseline,15.0,15,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,600,0,698400,698400,1,5.28076,8.25,0,5.28076,0.093266
baseline,15.0,15,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,93750,93750,0,115125000,115125000,1,5.12533,8.25,0,5.12533,15.3488
baseline,15.0,15,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,2987,0,3237908,3237908,1,5.2974,8.25,0.0063609,5.2974,0.863411
baseline,15.0,15,TOTAL,-1,AGGREGATE,0,0,0,3781,3781,0,4009640,4009640,1,5.27713,8.27565,0.00502513,5.27713,0.986006
baseline,15.0,16,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,205,205,0,77490,77490,1,4.84769,7.25,0,4.84769,0.0312175
